Company Name,Website,Domain,Phone,City,Country
HAMDALAHI FRUITS IMPORT-EXPORT,http://www.hamdalahifruit.com/,www.hamdalahifruit.com,+221 77 830 13 01,Dakar,Senegal
SODIAL SA - Boutique,https://www.sodial.sn/,www.sodial.sn,+221 33 821 18 92,Dakar,Senegal
SC trading import&export,,,+221 77 478 91 91,Dakar,Senegal
Fary Industrie,https://faryindustrie.sn/,faryindustrie.sn,+221 33 821 33 11,Dakar,Senegal
Sanou American Import,,,,Dakar,Senegal
IMPORT & EXPORT,,,+221 33 832 19 84,Dakar,Senegal
American Food Store,https://americanfoodstore.com/,americanfoodstore.com,+221 33 868 38 39,Dakar,Senegal
SAWAD® nokoss Aïda Maroc,https://www.youtube.com/watch?v=W3dDaGWn96E,www.youtube.com/watch?v=W3dDaGWn96E,+221 33 864 53 32,Dakar,Senegal
La Cava,,,+221 77 076 04 22,Dakar,Senegal
Charbel & Frères,,,+221 33 824 24 96,Dakar,Senegal
Comptoir africain des café (CAC) MONIN Sénégal,http://cac.sn/,cac.sn,+221 33 842 34 44,Dakar,Senegal
Teaways,https://www.tea-ways.com/,www.tea-ways.com,+221 71 062 00 23,Dakar,Senegal
SPJ FMCG Senegal,,,+221 77 724 26 91,Dakar,Senegal
Breizh...Vente de jus locaux et smoothies,,,+221 77 723 95 60,Dakar,Senegal
Abreuvoir sarl,,,+221 33 824 04 84,Dakar,Senegal
FAT'MA JUICE,,,+221 77 598 69 58,Dakar,Senegal
SODAPRAL,,,+221 33 821 80 00,Dakar,Senegal
IBS - Industrie des Boissons du Sénégal (Site de Diamniadio),https://www.ibsenegal.com/,www.ibsenegal.com,+221 33 832 92 92,Dakar,Senegal
Chez adama,,,,Dakar,Senegal
LE PARTENAIRE,http://www.lepartenaire.reservation.sn/,www.lepartenaire.reservation.sn,+221 77 687 10 17,Dakar,Senegal
Vianney mendy,,,+221 77 661 01 98,Dakar,Senegal
SENE-PROD,,,+221 33 829 02 26,Dakar,Senegal
L'Epicerie,https://www.lepiceriedakar.com/,www.lepiceriedakar.com,+221 33 821 44 34,Dakar,Senegal
Sebo,,,,Dakar,Senegal
SOBOA,http://www.soboa.sn/,www.soboa.sn,+221 33 859 28 38,Dakar,Senegal
WHOLESALE SHOP GENERAL POWER,,,+221 33 821 19 49,Dakar,Senegal
Sakanal Magasins,http://www.sakanal.sn/,www.sakanal.sn,+221 33 869 39 09,Dakar,Senegal
Shupa Grossiste,,,+221 77 583 41 41,Dakar,Senegal
Diallo one boutique,,,+221 77 109 00 55,Dakar,Senegal
Nostra Restaurant,http://nostrarestaurant.com/,nostrarestaurant.com,+221 77 698 06 06,Dakar,Senegal
Ciao Italia restaurant,https://www.ciaoitaliadakar.com/,www.ciaoitaliadakar.com,+221 33 842 32 22,Dakar,Senegal
Il Pappagallo,http://www.il-pappagallo.com/,www.il-pappagallo.com,+221 77 146 79 79,Dakar,Senegal
Casa Teranga,https://www.instagram.com/casateranga_plantbasedakar/,www.instagram.com/casateranga_plantbasedakar,+221 78 451 15 10,Dakar,Senegal
La Dolce Vita,,,+221 77 715 34 03,Dakar,Senegal
Noliane Terrazza,http://www.noliane.com/,www.noliane.com,+221 71 017 98 98,Dakar,Senegal
Pizzammore,https://pizzammoredakar.com/,pizzammoredakar.com,+221 77 122 09 49,Dakar,Senegal
Caffe Noliane,https://www.noliane.com/,www.noliane.com,+221 77 379 71 50,Dakar,Senegal
La pîazza dakar,,,+221 33 842 72 05,Dakar,Senegal
Trattoria da Alex,http://www.trattoriadaalex.com/,www.trattoriadaalex.com,,Dakar,Senegal
Francesca Ristorante Italiano,https://francesca.ayda.app/,francesca.ayda.app,+221 77 181 40 83,Dakar,Senegal
Chez Carla Hôtel & Restaurant - La Maison d'Italie,https://www.chezcarlahotel.com/,www.chezcarlahotel.com,+221 77 572 43 06,Dakar,Senegal
3 Flamingos Restaurant Lounge Dancing,https://wa.me/+221771993533,wa.me/+221771993533,+221 33 865 11 12,Dakar,Senegal
Reine Margarita,,,+221 78 444 99 55,Dakar,Senegal
EBN DISTRIBUTION,https://ebn-distribution.com/,ebn-distribution.com,+221 71 113 62 62,Dakar,Senegal
