Company Name,Website,Domain,Phone,City,Country
Vinum Store Escazú,https://vinumcr.com/,vinumcr.com,+506 2437 7750,Escazu,Costa Rica
Delitalia Vinos y productos italianos,https://delitaliacr.com/,delitaliacr.com,,Escazu,Costa Rica
Bottega Escazú,http://www.bottega.cr/,www.bottega.cr,+506 2587 0600,Escazu,Costa Rica
Discount Italian Store Escazu,https://discostarica.com/,discostarica.com,+506 8628 6753,Escazu,Costa Rica
Licorera J&J,,,+506 2289 2653,Escazu,Costa Rica
French Paradox,http://www.frenchparadox.co.cr/,www.frenchparadox.co.cr,+506 2228 4769,Escazu,Costa Rica
Licorera La Central,,,+506 8780 2646,Escazu,Costa Rica
Vinilo Wines,,,+506 6008 3030,Escazu,Costa Rica
La Kava Tienda,,,,Escazu,Costa Rica
Delizia,http://www.deliziacr.com/,www.deliziacr.com,+506 2288 2279,Escazu,Costa Rica
Tintos & Blancos,http://www.tintosyblancos.com/,www.tintosyblancos.com,+506 2201 5937,Escazu,Costa Rica
Íntimo Wine and Kitchen,https://www.intimocr.com/,www.intimocr.com,+506 2289 3740,Escazu,Costa Rica
A qué Vino,https://instagram.com/aquevinocr?igshid=YmMyMTA2M2Y=,instagram.com/aquevinocr?igshid=YmMyMTA2M2Y=,,Escazu,Costa Rica
Bottega Nunciatura,http://www.bottega.cr/,www.bottega.cr,+506 2587 0770,Escazu,Costa Rica
Cheese Shop Escazú. Mi Tienda de Queso. La Quesera Escazuceña.,https://www.facebook.com/CheeseShopEscazu/,www.facebook.com/CheeseShopEscazu,+506 8607 4495,Escazu,Costa Rica
Distribuidora Isleña,http://distribuidoraislena.com/,distribuidoraislena.com,+506 2293 0609,Escazu,Costa Rica
Cosechas Escazú,,,,Escazu,Costa Rica
Cosechas Escazú Centro,,,+506 7262 6784,Escazu,Costa Rica
Costa Rica Beer Factory,http://www.costaricabeerfactory.com/,www.costaricabeerfactory.com,+506 8447 9732,Escazu,Costa Rica
"Nestor Imports, Inc.",https://greekportfolio.prestigebevgroup.com/,greekportfolio.prestigebevgroup.com,+1 718-836-1133,Escazu,Costa Rica
Bacardi,,,+506 2519 9820,Escazu,Costa Rica
Atlantic Beverage Distributors,http://atlanticbeveragedistributors.com/,atlanticbeveragedistributors.com,+1 508-665-4272,Escazu,Costa Rica
Rojas Gourmet,https://sites.google.com/view/rojas-gourmet,sites.google.com/view/rojas-gourmet,+506 6222 8039,Escazu,Costa Rica
Cosechas San Rafael de Escazú,,,,Escazu,Costa Rica
D'Andrea Wine & Liquor Imports,http://www.dandreawines.com/,www.dandreawines.com,+1 412-241-9000,Escazu,Costa Rica
Italian Import Racing,https://www.facebook.com/italianimportracing/,www.facebook.com/italianimportracing,+506 8304 2109,Escazu,Costa Rica
La Pincheria de Escazu,,,+506 6393 0116,Escazu,Costa Rica
USA Wine Imports,http://www.usawineimports.com/,www.usawineimports.com,+1 212-941-7133,Escazu,Costa Rica
Distribuidora Quiflo Comercial,https://www.facebook.com/Distribuidora-Quiflo-Comercial-100104766068450,www.facebook.com/Distribuidora-Quiflo-Comercial-100104766068450,+506 2228 5100,Escazu,Costa Rica
CR Juice Bar,http://www.crjuice.com/,www.crjuice.com,+506 8747 1192,Escazu,Costa Rica
Jasmine CR 同福优选超市,,,+506 8323 6666,Escazu,Costa Rica
Pane E Vino • Escazu,http://www.paneevino.co.cr/,www.paneevino.co.cr,+506 4000 1911,Escazu,Costa Rica
Restaurante Italia Escazu,https://www.facebook.com/RestauranteItaliaCR/,www.facebook.com/RestauranteItaliaCR,+506 8925 5387,Escazu,Costa Rica
Bontà,https://www.instagram.com/la_bontacr/,www.instagram.com/la_bontacr,+506 2201 5317,Escazu,Costa Rica
Terrazza Toscana,https://www.terrazzatoscanacr.com/,www.terrazzatoscanacr.com,+506 4000 2220,Escazu,Costa Rica
Il Cestino Gourmet,,,+506 2572 1182,Escazu,Costa Rica
Olive Garden • Escazú,https://olivegarden.cr/,olivegarden.cr,+506 4404 3809,Escazu,Costa Rica
Corporación Euroalimentos,https://euroalimentoscr.com/wp/,euroalimentoscr.com/wp,+506 2215 2380,Escazu,Costa Rica
Discount Italian Store,https://discostarica.com/,discostarica.com,+506 8719 0630,Escazu,Costa Rica
"The Italian Food Specialists, Inc. - Cebu, Main Branch",https://www.theitalianfoodspecialists.com/about-us,www.theitalianfoodspecialists.com/about-us,+63 956 029 7148,Escazu,Costa Rica
Discount Italian Store Pinares,,,+506 8423 0555,Escazu,Costa Rica
Manzo Food Sales Inc,https://manzofood.com/,manzofood.com,+1 305-406-2747,Escazu,Costa Rica
Italian Products & Beyond,http://www.italianproducts.com/,www.italianproducts.com,+1 201-770-9130,Escazu,Costa Rica
Guidi Marcello Co Ltd,http://www.guidimarcello.com/,www.guidimarcello.com,+1 310-452-6277,Escazu,Costa Rica
Gustiamo,http://gustiamo.com/,gustiamo.com,+1 718-860-2949,Escazu,Costa Rica
Fogo,https://grupotsunami.com/index.php/fogo-rodizio/,grupotsunami.com/index.php/fogo-rodizio,+506 2288 6362,Escazu,Costa Rica
Pizza Picola Pub,https://es-la.facebook.com/PicolaPizzaPub/,es-la.facebook.com/PicolaPizzaPub,+506 4082 4282,Escazu,Costa Rica
Casa Imports,http://www.casaimports.com/,www.casaimports.com,+1 315-724-4189,Escazu,Costa Rica
CeliHouse,,,+506 8420 5800,Escazu,Costa Rica
Centro Comercial La Paco,,,,Escazu,Costa Rica
Flora Fine Foods,https://florafoods.com/,florafoods.com,,Escazu,Costa Rica
Ristorante CasAntica,https://bottegaprive.com/,bottegaprive.com,+506 4001 2037,Escazu,Costa Rica
Maynard Plaza,https://www.plazamaynard.com/,www.plazamaynard.com,,Escazu,Costa Rica
Chez Christophe,https://www.facebook.com/ChezChristopheCR/,www.facebook.com/ChezChristopheCR,+506 2228 2512,Escazu,Costa Rica
Distribuidora Solis,,,,Escazu,Costa Rica
Envases Exclusivos Costa Rica,https://masqenvases.cr/,masqenvases.cr,+506 4000 1552,Escazu,Costa Rica
Fresh Market • Geroma,https://freshmarket.co.cr/,freshmarket.co.cr,+506 2105 2466,Escazu,Costa Rica
Prime Imports Costa Rica,http://www.primecr.net/,www.primecr.net,+506 2239 4130,Heredia,Costa Rica
R. López de Heredia - Viña Tondonia,http://www.lopezdeheredia.com/,www.lopezdeheredia.com,+34 941 31 02 44,Heredia,Costa Rica
Licorera La Central,,,+506 2261 3234,Heredia,Costa Rica
Distribuidora de Licores Grupo Ramírez S.A,,,+506 2238 1898,Heredia,Costa Rica
Distribuidora Matrix,https://distribuidoramatrix.net/,distribuidoramatrix.net,+506 8972 7000,Heredia,Costa Rica
Bottega Santa Verde,http://www.bottega.cr/,www.bottega.cr,+506 6306 6015,Heredia,Costa Rica
Platino • Heredia,http://www.facebook.com/platinocr,www.facebook.com/platinocr,+506 7039 2568,Heredia,Costa Rica
DIAGMA - Distribuidora Agroindustrial Meléndez Alfaro,http://www.diagmacr.com/,www.diagmacr.com,+506 2263 4193,Heredia,Costa Rica
Distribuidora TrueBeauty,,,+506 7137 8461,Heredia,Costa Rica
DISTRIBUIDORA PRISMA LTDA,http://www.distribuidoraprisma.com/,www.distribuidoraprisma.com,+506 2261 0903,Heredia,Costa Rica
Distribuidora Panal S.A,http://www.dispanal.co.cr/,www.dispanal.co.cr,+506 2507 4600,Heredia,Costa Rica
Distribuidora De Bolsas Reina De Los Angeles,,,+506 8780 3268,Heredia,Costa Rica
Licoreria Tauro,https://www.facebook.com/licoreratauro,www.facebook.com/licoreratauro,+506 2560 6257,Heredia,Costa Rica
Vindi • Flores,http://www.vindi.cr/,www.vindi.cr,+506 2265 2949,Heredia,Costa Rica
OMEGA Card Games Store - Heredia,https://www.omegaenlinea.com/,www.omegaenlinea.com,+506 2262 3673,Heredia,Costa Rica
Distribuidora El Universo,,,+506 8506 0484,Heredia,Costa Rica
Suplidora Atenea y Bazar,https://www.facebook.com/profile.php?id=100083016523079&mibextid=LQQJ4d,www.facebook.com/profile.php?id=100083016523079&mibextid=LQQJ4d,+506 6136 0196,Heredia,Costa Rica
ARCODALI,,,+506 8645 8846,Heredia,Costa Rica
Bernini Distribuidora Montville,,,+506 2237 0371,Heredia,Costa Rica
"El Brujo, calle 5, avenida 1.",https://www.facebook.com/El-Brujo-Tienda-de-Conveniencia-y-Licores-1590418704531555/,www.facebook.com/El-Brujo-Tienda-de-Conveniencia-y-Licores-1590418704531555,,Heredia,Costa Rica
Suministros Yustin Heredia,http://www.suministrosyustin.net/,www.suministrosyustin.net,+506 2261 6355,Heredia,Costa Rica
La Repostera,,,+506 4031 5367,Heredia,Costa Rica
Distribuidora Rayza HEREDIA,https://www.facebook.com/ryzdistribuidora?mibextid=ZbWKwL,www.facebook.com/ryzdistribuidora?mibextid=ZbWKwL,+506 6073 7877,Heredia,Costa Rica
