Company Name,Website,Domain,Phone,City,Country
DELICAFE by VIVINO - דלי קפה,http://www.delicafe.co.il/,www.delicafe.co.il,+972 74-707-2288,Haifa,Israel
Cantina Sociale,https://www.facebook.com/cantinasocialehaifa,www.facebook.com/cantinasocialehaifa,+972 50-987-7617,Haifa,Israel
Wine Knot ltd,https://www.facebook.com/pg/WineKnotDoronAharon/,www.facebook.com/pg/WineKnotDoronAharon,+972 50-849-6666,Haifa,Israel
Zero Zero Wine Bar,https://www.instagram.com/zerozero_winebar/,www.instagram.com/zerozero_winebar,,Haifa,Israel
Suidan deli,,,+972 4-852-6891,Haifa,Israel
Haifa Group,http://www.haifa-group.com/,www.haifa-group.com,+972 74-737-3737,Haifa,Israel
VIVINO - חיפה,https://www.vivino.co.il/haifa1,www.vivino.co.il/haifa1,+972 4-822-9454,Haifa,Israel
מועדון היין,https://wine-club.co.il/,wine-club.co.il,+972 55-994-9970,Haifa,Israel
Syrup Haifa סירופ חיפה,https://www.facebook.com/SyrupHaifa,www.facebook.com/SyrupHaifa,,Haifa,Israel
Libira ליבירה,https://libira.co.il/,libira.co.il,+972 4-374-0251,Haifa,Israel
לוי משקאות,https://www.instagram.com/levidrinks?igsh=MXR5OHgzb2xkamF2bw==,www.instagram.com/levidrinks?igsh=MXR5OHgzb2xkamF2bw==,+972 54-797-9930,Haifa,Israel
"123 אלכוהול | Alcohol אחת שתיים שלוש אלכוהול חיפה בע""מ",https://alcohol123.co.il/,alcohol123.co.il,+972 50-654-5687,Haifa,Israel
בוטיק יין,,,+972 4-866-6906,Haifa,Israel
"יין בעיר, חיפה",,,+972 4-858-2213,Haifa,Israel
נתן צבי ושות בעמ,https://www.d.co.il/7397060/19710/,www.d.co.il/7397060/19710,+972 4-867-3860,Haifa,Israel
Eataliano Dalla Costa,https://eataliano.org/,eataliano.org,+972 4-660-1011,Haifa,Israel
Raffaello,http://www.raffaello.co.il/haifa,www.raffaello.co.il/haifa,+972 4-620-8757,Haifa,Israel
Fat Vinny,https://www.vinni.co.il/branches/haifa/,www.vinni.co.il/branches/haifa,+972 77-938-6281,Haifa,Israel
Eataliano Deli Caffe - איטליאנו דלי קפה 046601011,https://tabitisrael.co.il/%D7%94%D7%96%D7%9E%D7%A0%D7%AA-%D7%9E%D7%A7%D7%95%D7%9D/create-reservation?step=search&orgId=5fbb70f18c4dc097a6d7eeef,tabitisrael.co.il/%D7%94%D7%96%D7%9E%D7%A0%D7%AA-%D7%9E%D7%A7%D7%95%D7%9D/create-reservation?step=search&orgId=5fbb70f18c4dc097a6d7eeef,+972 4-660-1011,Haifa,Israel
CRUDO (קרודו),https://www.crudohaifa.co.il/,www.crudohaifa.co.il,+972 77-499-0499,Haifa,Israel
ויינר איטליאנו - Vainer Italiano,https://www.vaineritaliano.com/,www.vaineritaliano.com,+972 4-632-9165,Haifa,Israel
vivino - קריות,https://www.vivino.co.il/krayot1,www.vivino.co.il/krayot1,+972 4-858-8040,Haifa,Israel
Venya Bistro,http://venya-bistro.co.il/,venya-bistro.co.il,+972 4-671-6272,Haifa,Israel
האיטלקיה בשוק,https://www.instagram.com/italian_talpiot_market?igsh=a251NG91cmZvd2w=&utm_source=qr,www.instagram.com/italian_talpiot_market?igsh=a251NG91cmZvd2w=&utm_source=qr,,Haifa,Israel
פאפיאנו חיפה,https://papiano.co.il/,papiano.co.il,+972 77-805-1976,Haifa,Israel
Mambo Milano,http://www.mambomilano.co.il/,www.mambomilano.co.il,+972 77-230-2550,Haifa,Israel
NeoPolitan,https://tabitisrael.co.il/site/neopolitan,tabitisrael.co.il/site/neopolitan,+972 4-616-6950,Haifa,Israel
"Veneziana, Italian Restaurant",,,,Haifa,Israel
ויני קרית אתא,https://www.vinni.co.il/branches/kiryat-ata/,www.vinni.co.il/branches/kiryat-ata,+972 4-993-6361,Haifa,Israel
Pasta Basta,https://pastabasta.co.il/haifa/,pastabasta.co.il/haifa,+972 4-820-0944,Haifa,Israel
Cremerie De L'eclair,https://cremeriedeleclair.co.il//,cremeriedeleclair.co.il,+972 4-990-7243,Haifa,Israel
Gusto de carmel,,,+972 4-959-9722,Haifa,Israel
Minna Tomei,http://www.minna-tomei.co.il/,www.minna-tomei.co.il,+972 4-666-8080,Haifa,Israel
Little Italy,,,+972 4-900-1515,Haifa,Israel
Family D Market,https://www.facebook.com/PrhLy,www.facebook.com/PrhLy,+972 4-633-4910,Haifa,Israel
יבואני הממתקים חנות הדגל,,,+972 4-878-9070,Haifa,Israel
"דודו הדיל בע""מ",,,+972 4-840-2829,Haifa,Israel
Beer-Line,https://beer-line.co.il/,beer-line.co.il,+972 4-885-0033,Haifa,Israel
מעדני מניה,http://mania-m.co.il/,mania-m.co.il,+972 4-851-5166,Haifa,Israel
Eli Wine Bar,,,+972 50-749-6888,Haifa,Israel
"יין בעיר , חיפה",,,+972 77-700-3400,Haifa,Israel
Red Store 81.,https://israelbusinessguide.com/catalog/hayfa/red_store_81/,israelbusinessguide.com/catalog/hayfa/red_store_81,,Haifa,Israel
Martha Deli,https://www.instagram.com/martha_deli_il?igsh=dTMxdHp5cjl2YnN2&utm_source=qr,www.instagram.com/martha_deli_il?igsh=dTMxdHp5cjl2YnN2&utm_source=qr,+972 4-600-2055,Haifa,Israel
נתיב היין,http://wineroad.co.il/,wineroad.co.il,+972 4-858-0444,Haifa,Israel
My Market Haifa,https://www.facebook.com/pages/%D7%9E%D7%90%D7%99-%D7%9E%D7%A8%D7%A7%D7%98-My-Market/116732631753307,www.facebook.com/pages/%D7%9E%D7%90%D7%99-%D7%9E%D7%A8%D7%A7%D7%98-My-Market/116732631753307,+972 4-955-5595,Haifa,Israel
איצטרובל פרחים,http://teleflower.co.il/,teleflower.co.il,+972 1-800-343-334,Haifa,Israel
BP - ביסטרו כשר במפרץ חיפה,http://www.bprest.co.il/,www.bprest.co.il,+972 4-872-1988,Haifa,Israel
Shtroudl,http://www.shtroudl-haifa.co.il/,www.shtroudl-haifa.co.il,+972 77-700-4312,Haifa,Israel
לחיים בוטיק יין ואלכוהול,,,+972 4-677-1244,Haifa,Israel
ליקר מרקט XO,https://www.lmxo.co.il/,www.lmxo.co.il,+972 4-872-4333,Haifa,Israel
"אביזרים למסיבות, הפתעות ליום הולדת, מתנפחים לבריכה, שיקשוק",https://shikshuk.com/,shikshuk.com,+972 54-308-8919,Haifa,Israel
Wine House,,,+972 9-957-7957,Herzliya,Israel
חינאווי ג'ורג' משקאות - Wine & More,https://wineandmore.co.il/pages/8222-Wine--More-%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94-%D7%92%D7%9C%D7%92%D7%9C%D7%99%20%D7%94%D7%A4%D7%9C%D7%93%D7%94-11,wineandmore.co.il/pages/8222-Wine--More-%D7%94%D7%A8%D7%A6%D7%9C%D7%99%D7%94-%D7%92%D7%9C%D7%92%D7%9C%D7%99%20%D7%94%D7%A4%D7%9C%D7%93%D7%94-11,+972 9-957-3408,Herzliya,Israel
היבואן משקאות הרצליה,https://www.the-importer.co.il/,www.the-importer.co.il,+972 3-554-4468,Herzliya,Israel
יין בעיר,https://wolt.com/he/isr/herzliya/venue/wine-in-the-city-herzliya,wolt.com/he/isr/herzliya/venue/wine-in-the-city-herzliya,+972 9-950-4590,Herzliya,Israel
"מבחר בירות, יינות ומשקאות - Hopland",http://hopland.store/,hopland.store,+972 77-406-5006,Herzliya,Israel
EUROCAVE | יורוקייב - מקררי יין יוקרתיים,http://www.eurocave.co.il/,www.eurocave.co.il,+972 9-951-0444,Herzliya,Israel
יין בעיר,http://wine-direct.co.il/,wine-direct.co.il,+972 9-770-8888,Herzliya,Israel
גראפה GRAPPA - בית ממכר יין,,,+972 54-546-6882,Herzliya,Israel
צ'ין צ'ין Cin Cin,,,+972 55-771-5222,Herzliya,Israel
Serfaty,,,+972 77-324-7340,Herzliya,Israel
Jony Wine Bar,https://tabitisrael.co.il/online-reservations/create-reservation?step=search&orgId=6405b1188f7ca96c8221f5b9&source=google&type=future_reservation,tabitisrael.co.il/online-reservations/create-reservation?step=search&orgId=6405b1188f7ca96c8221f5b9&source=google&type=future_reservation,+972 9-833-9930,Herzliya,Israel
Whisky Embassy,http://www.sipil.co.il/,www.sipil.co.il,+972 54-310-5337,Herzliya,Israel
צרפתי,,,+972 77-324-7340,Herzliya,Israel
CasaTua,https://www.casatua.co.il/,www.casatua.co.il,+972 9-966-4340,Herzliya,Israel
Casa Bella - קאסה בלה ביסטרו איטלקי במרינה הרצליה,https://www.casabella-bistro.com/,www.casabella-bistro.com,+972 50-681-6580,Herzliya,Israel
Calata 15,http://www.calata15.co.il/,www.calata15.co.il,+972 9-965-3434,Herzliya,Israel
מולינו Molino,https://www.instagram.com/molinoherzliya?igsh=MTA0czYyeTl2YmlvYw%3D%3D&utm_source=qr,www.instagram.com/molinoherzliya?igsh=MTA0czYyeTl2YmlvYw%3D%3D&utm_source=qr,+972 54-774-0402,Herzliya,Israel
NONO,https://nonomimi.com/,nonomimi.com,+972 9-835-3600,Herzliya,Israel
פסטה בסטה הרצליה,https://pastabasta.co.il/herzlia/,pastabasta.co.il/herzlia,+972 1-700-555-560,Herzliya,Israel
מסעדת על המים,https://www.facebook.com/Alhamaym/,www.facebook.com/Alhamaym,+972 73-224-1513,Herzliya,Israel
Annette Wine & Barista,https://www.instagram.com/annette_wine_barista,www.instagram.com/annette_wine_barista,,Herzliya,Israel
Mimi,https://nonomimi.com/,nonomimi.com,+972 9-835-3600,Herzliya,Israel
Rooster ba'Kfar - Pizzeria & Italian Restaurant,https://m.facebook.com/pages/category/Italian-Restaurant/%D7%A8%D7%95%D7%A1%D7%98%D7%A8-%D7%91%D7%9B%D7%A4%D7%A8-102623794435795/,m.facebook.com/pages/category/Italian-Restaurant/%D7%A8%D7%95%D7%A1%D7%98%D7%A8-%D7%91%D7%9B%D7%A4%D7%A8-102623794435795,+972 9-965-2552,Herzliya,Israel
RB,http://www.robabuona.co.il/,www.robabuona.co.il,+972 9-878-0588,Herzliya,Israel
