Company Name,Website,Domain,Phone,City,Country
Алкомаркет | Бар SPIRITO в Астане,https://spirito.kz/,spirito.kz,+7 700 771 4636,Astana,Kazakhstan
V Gostyakh U Barabashki,http://barabashka.kz/,barabashka.kz,+7 7172 29 23 03,Astana,Kazakhstan
Alkomarket,,,,Astana,Kazakhstan
Kampit,http://kampit.kz/,kampit.kz,+7 771 101 1341,Astana,Kazakhstan
⭐️ТОО AVECO Group - Металлопрокат,https://aveco.kz/,aveco.kz,+7 771 505 6060,Astana,Kazakhstan
"Alkomarket ""Beru Vykhodnoy""",,,+7 778 864 5594,Astana,Kazakhstan
Craft Market,https://craft-m.kz/contacts,craft-m.kz/contacts,+7 701 749 4363,Astana,Kazakhstan
Пивной магазин PIVOMANIA,https://pivomania.kz/,pivomania.kz,+7 775 085 5050,Astana,Kazakhstan
Optovyy Sklad Magazin,,,+7 778 352 9025,Astana,Kazakhstan
12 months,http://12.kz/,12.kz,+7 7172 67 73 20,Astana,Kazakhstan
Magnum,https://magnum.kz/,magnum.kz,+7 727 339 7340,Astana,Kazakhstan
